DATE,LEVEL,TEMPERATURE,CONDUCTIVITY
2019/05/01 17:25:00.0,0.336, 8.10, 89.0
2019/05/01 17:30:00.0,0.336, 8.00, 89.0
2019/05/01 17:35:00.0,0.336, 8.10, 89.0
2019/05/01 17:40:00.0,0.336, 8.10, 89.0
2019/05/01 17:45:00.0,0.336, 8.00, 89.0
2019/05/01 17:50:00.0,0.336, 8.00, 89.0
2019/05/01 17:55:00.0,0.336, 8.00, 89.0
2019/05/01 18:00:00.0,0.336, 7.90, 89.0
2019/05/01 18:05:00.0,0.336, 7.90, 88.0
2019/05/01 18:10:00.0,0.336, 7.80, 88.0
2019/05/01 18:15:00.0,0.330, 7.80, 88.0
2019/05/01 18:20:00.0,0.330, 7.80, 88.0
2019/05/01 18:25:00.0,0.336, 7.70, 88.0
2019/05/01 18:30:00.0,0.330, 7.70, 88.0
2019/05/01 18:35:00.0,0.330, 7.60, 88.0
2019/05/01 18:40:00.0,0.330, 7.60, 87.0
2019/05/01 18:45:00.0,0.330, 7.60, 87.0
2019/05/01 18:50:00.0,0.330, 7.60, 87.0
2019/05/01 18:55:00.0,0.330, 7.50, 87.0
2019/05/01 19:00:00.0,0.330, 7.50, 87.0
2019/05/01 19:05:00.0,0.330, 7.50, 87.0
2019/05/01 19:10:00.0,0.330, 7.50, 87.0
2019/05/01 19:15:00.0,0.330, 7.50, 87.0
2019/05/01 19:20:00.0,0.324, 7.40, 87.0
2019/05/01 19:25:00.0,0.330, 7.40, 87.0
2019/05/01 19:30:00.0,0.330, 7.40, 87.0
2019/05/01 19:35:00.0,0.324, 7.40, 87.0
2019/05/01 19:40:00.0,0.330, 7.40, 87.0
2019/05/01 19:45:00.0,0.324, 7.30, 87.0
2019/05/01 19:50:00.0,0.324, 7.30, 87.0
2019/05/01 19:55:00.0,0.324, 7.30, 87.0
2019/05/01 20:00:00.0,0.324, 7.30, 87.0
2019/05/01 20:05:00.0,0.324, 7.20, 87.0
2019/05/01 20:10:00.0,0.324, 7.20, 87.0
2019/05/01 20:15:00.0,0.324, 7.20, 87.0
2019/05/01 20:20:00.0,0.324, 7.20, 86.0
2019/05/01 20:25:00.0,0.324, 7.20, 86.0
2019/05/01 20:30:00.0,0.324, 7.10, 86.0
2019/05/01 20:35:00.0,0.324, 7.10, 86.0
2019/05/01 20:40:00.0,0.324, 7.10, 86.0
2019/05/01 20:45:00.0,0.324, 7.10, 86.0
2019/05/01 20:50:00.0,0.324, 7.10, 86.0
2019/05/01 20:55:00.0,0.324, 7.00, 86.0
2019/05/01 21:00:00.0,0.324, 7.00, 86.0
2019/05/01 21:05:00.0,0.324, 7.00, 86.0
2019/05/01 21:10:00.0,0.324, 7.00, 86.0
2019/05/01 21:15:00.0,0.324, 7.00, 85.0
2019/05/01 21:20:00.0,0.324, 6.90, 85.0
2019/05/01 21:25:00.0,0.324, 6.90, 85.0
2019/05/01 21:30:00.0,0.324, 6.90, 85.0
2019/05/01 21:35:00.0,0.324, 6.90, 85.0
2019/05/01 21:40:00.0,0.324, 6.90, 85.0
2019/05/01 21:45:00.0,0.324, 6.80, 85.0
2019/05/01 21:50:00.0,0.324, 6.80, 85.0
2019/05/01 21:55:00.0,0.324, 6.80, 85.0
2019/05/01 22:00:00.0,0.324, 6.80, 85.0
2019/05/01 22:05:00.0,0.324, 6.80, 85.0
2019/05/01 22:10:00.0,0.324, 6.70, 85.0
2019/05/01 22:15:00.0,0.324, 6.70, 85.0
2019/05/01 22:20:00.0,0.324, 6.70, 84.0
2019/05/01 22:25:00.0,0.324, 6.70, 84.0
2019/05/01 22:30:00.0,0.324, 6.70, 84.0
2019/05/01 22:35:00.0,0.324, 6.70, 84.0
2019/05/01 22:40:00.0,0.324, 6.60, 84.0
2019/05/01 22:45:00.0,0.324, 6.60, 84.0
2019/05/01 22:50:00.0,0.324, 6.60, 84.0
2019/05/01 22:55:00.0,0.324, 6.60, 84.0
2019/05/01 23:00:00.0,0.318, 6.60, 84.0
2019/05/01 23:05:00.0,0.318, 6.60, 84.0
2019/05/01 23:10:00.0,0.318, 6.50, 84.0
2019/05/01 23:15:00.0,0.318, 6.50, 84.0
2019/05/01 23:20:00.0,0.318, 6.50, 84.0
2019/05/01 23:25:00.0,0.318, 6.50, 84.0
2019/05/01 23:30:00.0,0.318, 6.50, 84.0
2019/05/01 23:35:00.0,0.318, 6.50, 84.0
2019/05/01 23:40:00.0,0.318, 6.40, 84.0
2019/05/01 23:45:00.0,0.318, 6.40, 84.0
2019/05/01 23:50:00.0,0.318, 6.40, 84.0
2019/05/01 23:55:00.0,0.318, 6.40, 84.0
2019/05/02 00:00:00.0,0.312, 6.40, 84.0
2019/05/02 00:05:00.0,0.312, 6.40, 84.0
2019/05/02 00:10:00.0,0.312, 6.40, 84.0
2019/05/02 00:15:00.0,0.312, 6.40, 84.0
2019/05/02 00:20:00.0,0.312, 6.30, 83.0
2019/05/02 00:25:00.0,0.312, 6.30, 83.0
2019/05/02 00:30:00.0,0.312, 6.30, 83.0
2019/05/02 00:35:00.0,0.312, 6.30, 83.0
2019/05/02 00:40:00.0,0.312, 6.30, 83.0
2019/05/02 00:45:00.0,0.312, 6.30, 83.0
2019/05/02 00:50:00.0,0.312, 6.30, 83.0
2019/05/02 00:55:00.0,0.312, 6.30, 83.0
2019/05/02 01:00:00.0,0.306, 6.20, 83.0
2019/05/02 01:05:00.0,0.312, 6.20, 83.0
2019/05/02 01:10:00.0,0.306, 6.20, 83.0
2019/05/02 01:15:00.0,0.306, 6.20, 83.0
2019/05/02 01:20:00.0,0.306, 6.20, 83.0
2019/05/02 01:25:00.0,0.306, 6.20, 83.0
2019/05/02 01:30:00.0,0.306, 6.20, 83.0
2019/05/02 01:35:00.0,0.306, 6.20, 83.0
2019/05/02 01:40:00.0,0.306, 6.10, 83.0
2019/05/02 01:45:00.0,0.306, 6.10, 83.0
2019/05/02 01:50:00.0,0.300, 6.10, 83.0
2019/05/02 01:55:00.0,0.300, 6.10, 83.0
2019/05/02 02:00:00.0,0.300, 6.10, 83.0
2019/05/02 02:05:00.0,0.300, 6.10, 82.0
2019/05/02 02:10:00.0,0.300, 6.10, 82.0
2019/05/02 02:15:00.0,0.300, 6.10, 82.0
2019/05/02 02:20:00.0,0.300, 6.10, 82.0
2019/05/02 02:25:00.0,0.300, 6.10, 82.0
2019/05/02 02:30:00.0,0.300, 6.10, 82.0
2019/05/02 02:35:00.0,0.300, 6.10, 82.0
2019/05/02 02:40:00.0,0.294, 6.10, 82.0
2019/05/02 02:45:00.0,0.294, 6.10, 82.0
2019/05/02 02:50:00.0,0.294, 6.10, 83.0
2019/05/02 02:55:00.0,0.294, 6.10, 82.0
2019/05/02 03:00:00.0,0.294, 6.10, 82.0
2019/05/02 03:05:00.0,0.294, 6.10, 82.0
2019/05/02 03:10:00.0,0.294, 6.10, 82.0
2019/05/02 03:15:00.0,0.294, 6.10, 82.0
2019/05/02 03:20:00.0,0.294, 6.10, 82.0
2019/05/02 03:25:00.0,0.294, 6.10, 82.0
2019/05/02 03:30:00.0,0.294, 6.10, 82.0
2019/05/02 03:35:00.0,0.294, 6.10, 82.0
2019/05/02 03:40:00.0,0.288, 6.10, 82.0
2019/05/02 03:45:00.0,0.288, 6.10, 82.0
2019/05/02 03:50:00.0,0.288, 6.00, 82.0
2019/05/02 03:55:00.0,0.288, 6.00, 82.0
2019/05/02 04:00:00.0,0.288, 6.00, 82.0
2019/05/02 04:05:00.0,0.288, 6.00, 82.0
2019/05/02 04:10:00.0,0.288, 6.00, 82.0
2019/05/02 04:15:00.0,0.288, 6.00, 82.0
2019/05/02 04:20:00.0,0.288, 6.00, 82.0
2019/05/02 04:25:00.0,0.282, 6.00, 82.0
2019/05/02 04:30:00.0,0.282, 6.00, 82.0
2019/05/02 04:35:00.0,0.282, 6.00, 82.0
2019/05/02 04:40:00.0,0.282, 6.00, 82.0
2019/05/02 04:45:00.0,0.282, 6.00, 82.0
2019/05/02 04:50:00.0,0.282, 6.00, 82.0
2019/05/02 04:55:00.0,0.282, 6.00, 82.0
2019/05/02 05:00:00.0,0.282, 6.00, 82.0
2019/05/02 05:05:00.0,0.282, 5.90, 82.0
2019/05/02 05:10:00.0,0.282, 5.90, 82.0
2019/05/02 05:15:00.0,0.282, 5.90, 82.0
2019/05/02 05:20:00.0,0.282, 5.90, 82.0
2019/05/02 05:25:00.0,0.282, 5.90, 82.0
2019/05/02 05:30:00.0,0.282, 5.90, 82.0
2019/05/02 05:35:00.0,0.282, 5.90, 81.0
2019/05/02 05:40:00.0,0.282, 5.90, 81.0
2019/05/02 05:45:00.0,0.282, 5.90, 81.0
2019/05/02 05:50:00.0,0.282, 5.90, 81.0
2019/05/02 05:55:00.0,0.282, 5.90, 81.0
2019/05/02 06:00:00.0,0.282, 5.90, 81.0
2019/05/02 06:05:00.0,0.282, 5.80, 81.0
2019/05/02 06:10:00.0,0.282, 5.80, 81.0
2019/05/02 06:15:00.0,0.282, 5.80, 81.0
2019/05/02 06:20:00.0,0.282, 5.80, 81.0
2019/05/02 06:25:00.0,0.282, 5.80, 81.0
2019/05/02 06:30:00.0,0.282, 5.80, 81.0
2019/05/02 06:35:00.0,0.282, 5.80, 81.0
2019/05/02 06:40:00.0,0.282, 5.80, 81.0
2019/05/02 06:45:00.0,0.282, 5.80, 81.0
2019/05/02 06:50:00.0,0.282, 5.90, 81.0
2019/05/02 06:55:00.0,0.282, 5.90, 81.0
2019/05/02 07:00:00.0,0.282, 5.90, 81.0
2019/05/02 07:05:00.0,0.282, 5.90, 81.0
2019/05/02 07:10:00.0,0.288, 5.90, 81.0
2019/05/02 07:15:00.0,0.288, 5.90, 82.0
2019/05/02 07:20:00.0,0.288, 6.00, 81.0
2019/05/02 07:25:00.0,0.288, 6.00, 82.0
2019/05/02 07:30:00.0,0.288, 6.00, 82.0
2019/05/02 07:35:00.0,0.288, 6.00, 82.0
2019/05/02 07:40:00.0,0.288, 6.10, 82.0
2019/05/02 07:45:00.0,0.288, 6.10, 82.0
2019/05/02 07:50:00.0,0.288, 6.10, 82.0
2019/05/02 07:55:00.0,0.288, 6.20, 82.0
2019/05/02 08:00:00.0,0.288, 6.20, 82.0
2019/05/02 08:05:00.0,0.288, 6.20, 82.0
2019/05/02 08:10:00.0,0.288, 6.20, 83.0
2019/05/02 08:15:00.0,0.288, 6.30, 83.0
2019/05/02 08:20:00.0,0.288, 6.30, 83.0
2019/05/02 08:25:00.0,0.288, 6.30, 83.0
2019/05/02 08:30:00.0,0.288, 6.30, 83.0
2019/05/02 08:35:00.0,0.288, 6.40, 83.0
2019/05/02 08:40:00.0,0.288, 6.40, 83.0
2019/05/02 08:45:00.0,0.288, 6.40, 83.0
2019/05/02 08:50:00.0,0.288, 6.40, 83.0
2019/05/02 08:55:00.0,0.288, 6.50, 83.0
2019/05/02 09:00:00.0,0.288, 6.50, 83.0
2019/05/02 09:05:00.0,0.288, 6.50, 83.0
2019/05/02 09:10:00.0,0.288, 6.60, 84.0
2019/05/02 09:15:00.0,0.288, 6.60, 84.0
2019/05/02 09:20:00.0,0.288, 6.60, 84.0
2019/05/02 09:25:00.0,0.288, 6.70, 84.0
2019/05/02 09:30:00.0,0.288, 6.70, 84.0
2019/05/02 09:35:00.0,0.288, 6.70, 84.0
2019/05/02 09:40:00.0,0.288, 6.80, 84.0
2019/05/02 09:45:00.0,0.288, 6.80, 84.0
2019/05/02 09:50:00.0,0.288, 6.80, 84.0
2019/05/02 09:55:00.0,0.288, 6.90, 84.0
2019/05/02 10:00:00.0,0.288, 6.90, 85.0
2019/05/02 10:05:00.0,0.288, 7.00, 85.0
2019/05/02 10:10:00.0,0.288, 7.00, 85.0
2019/05/02 10:15:00.0,0.288, 7.00, 85.0
2019/05/02 10:20:00.0,0.288, 7.10, 85.0
2019/05/02 10:25:00.0,0.294, 7.10, 85.0
2019/05/02 10:30:00.0,0.288, 7.20, 85.0
2019/05/02 10:35:00.0,0.288, 7.20, 86.0
2019/05/02 10:40:00.0,0.294, 7.30, 86.0
2019/05/02 10:45:00.0,0.294, 7.30, 86.0
2019/05/02 10:50:00.0,0.294, 7.40, 86.0
2019/05/02 10:55:00.0,0.294, 7.40, 86.0
2019/05/02 11:00:00.0,0.294, 7.50, 86.0
2019/05/02 11:05:00.0,0.294, 7.50, 87.0
2019/05/02 11:10:00.0,0.294, 7.60, 87.0
2019/05/02 11:15:00.0,0.294, 7.60, 87.0
2019/05/02 11:20:00.0,0.294, 7.70, 87.0
2019/05/02 11:25:00.0,0.294, 7.70, 87.0
2019/05/02 11:30:00.0,0.294, 7.70, 87.0
2019/05/02 11:35:00.0,0.294, 7.80, 87.0
2019/05/02 11:40:00.0,0.294, 7.80, 87.0
2019/05/02 11:45:00.0,0.294, 7.90, 88.0
2019/05/02 11:50:00.0,0.294, 7.90, 88.0
2019/05/02 11:55:00.0,0.294, 7.90, 88.0
2019/05/02 12:00:00.0,0.294, 8.00, 88.0
2019/05/02 12:05:00.0,0.294, 8.00, 88.0
2019/05/02 12:10:00.0,0.294, 8.10, 88.0
2019/05/02 12:15:00.0,0.294, 8.20, 89.0
2019/05/02 12:20:00.0,0.294, 8.20, 89.0
2019/05/02 12:25:00.0,0.294, 8.30, 89.0
2019/05/02 12:30:00.0,0.294, 8.30, 89.0
2019/05/02 12:35:00.0,0.294, 8.40, 90.0
2019/05/02 12:40:00.0,0.288, 8.40, 90.0
2019/05/02 12:45:00.0,0.294, 8.40, 90.0
2019/05/02 12:50:00.0,0.294, 8.50, 90.0
2019/05/02 12:55:00.0,0.294, 8.50, 90.0
2019/05/02 13:00:00.0,0.288, 8.60, 90.0
2019/05/02 13:05:00.0,0.294, 8.60, 90.0
2019/05/02 13:10:00.0,0.294, 8.60, 90.0
2019/05/02 13:15:00.0,0.294, 8.50, 90.0
2019/05/02 13:20:00.0,0.288, 8.50, 90.0
2019/05/02 13:25:00.0,0.288, 8.60, 90.0
2019/05/02 13:30:00.0,0.288, 8.60, 90.0
2019/05/02 13:35:00.0,0.288, 8.60, 91.0
2019/05/02 13:40:00.0,0.288, 8.60, 91.0
2019/05/02 13:45:00.0,0.288, 8.70, 91.0
2019/05/02 13:50:00.0,0.288, 8.70, 91.0
2019/05/02 13:55:00.0,0.288, 8.70, 91.0
2019/05/02 14:00:00.0,0.288, 8.80, 91.0
2019/05/02 14:05:00.0,0.288, 8.80, 91.0
2019/05/02 14:10:00.0,0.288, 8.80, 91.0
2019/05/02 14:15:00.0,0.288, 8.80, 91.0
2019/05/02 14:20:00.0,0.288, 8.80, 91.0
2019/05/02 14:25:00.0,0.288, 8.80, 91.0
2019/05/02 14:30:00.0,0.288, 8.90, 91.0
2019/05/02 14:35:00.0,0.288, 8.80, 91.0
2019/05/02 14:40:00.0,0.288, 8.90, 91.0
2019/05/02 14:45:00.0,0.288, 8.90, 91.0
2019/05/02 14:50:00.0,0.288, 8.90, 91.0
2019/05/02 14:55:00.0,0.288, 9.00, 91.0
2019/05/02 15:00:00.0,0.288, 9.00, 92.0
2019/05/02 15:05:00.0,0.288, 9.00, 91.0
2019/05/02 15:10:00.0,0.288, 9.00, 92.0
2019/05/02 15:15:00.0,0.288, 9.00, 91.0
2019/05/02 15:20:00.0,0.288, 9.00, 92.0
2019/05/02 15:25:00.0,0.288, 9.10, 92.0
2019/05/02 15:30:00.0,0.288, 9.10, 92.0
2019/05/02 15:35:00.0,0.288, 9.10, 92.0
2019/05/02 15:40:00.0,0.288, 9.10, 92.0
2019/05/02 15:45:00.0,0.288, 9.10, 92.0
2019/05/02 15:50:00.0,0.288, 9.10, 92.0
2019/05/02 15:55:00.0,0.282, 9.10, 92.0
2019/05/02 16:00:00.0,0.288, 9.10, 92.0
2019/05/02 16:05:00.0,0.282, 9.10, 92.0
2019/05/02 16:10:00.0,0.282, 9.00, 92.0
2019/05/02 16:15:00.0,0.282, 9.00, 92.0
2019/05/02 16:20:00.0,0.282, 9.00, 92.0
2019/05/02 16:25:00.0,0.282, 8.90, 92.0
2019/05/02 16:30:00.0,0.282, 8.90, 91.0
2019/05/02 16:35:00.0,0.282, 8.90, 92.0
2019/05/02 16:40:00.0,0.282, 8.80, 91.0
2019/05/02 16:45:00.0,0.282, 8.80, 91.0
2019/05/02 16:50:00.0,0.282, 8.70, 91.0
2019/05/02 16:55:00.0,0.282, 8.70, 91.0
2019/05/02 17:00:00.0,0.282, 8.60, 91.0
2019/05/02 17:05:00.0,0.282, 8.60, 91.0
2019/05/02 17:10:00.0,0.282, 8.50, 90.0
2019/05/02 17:15:00.0,0.282, 8.50, 90.0
2019/05/02 17:20:00.0,0.282, 8.40, 90.0
2019/05/02 17:25:00.0,0.282, 8.40, 90.0
2019/05/02 17:30:00.0,0.282, 8.40, 90.0
2019/05/02 17:35:00.0,0.282, 8.30, 90.0
2019/05/02 17:40:00.0,0.282, 8.30, 90.0
2019/05/02 17:45:00.0,0.282, 8.30, 89.0
2019/05/02 17:50:00.0,0.282, 8.20, 89.0
2019/05/02 17:55:00.0,0.282, 8.20, 89.0
2019/05/02 18:00:00.0,0.276, 8.10, 89.0
2019/05/02 18:05:00.0,0.276, 8.10, 89.0
2019/05/02 18:10:00.0,0.276, 8.10, 89.0
2019/05/02 18:15:00.0,0.276, 8.00, 89.0
2019/05/02 18:20:00.0,0.276, 8.00, 89.0
2019/05/02 18:25:00.0,0.276, 8.00, 88.0
2019/05/02 18:30:00.0,0.276, 7.90, 88.0
2019/05/02 18:35:00.0,0.276, 7.90, 88.0
2019/05/02 18:40:00.0,0.276, 7.90, 88.0
2019/05/02 18:45:00.0,0.276, 7.80, 88.0
2019/05/02 18:50:00.0,0.270, 7.80, 88.0
2019/05/02 18:55:00.0,0.276, 7.80, 88.0
2019/05/02 19:00:00.0,0.276, 7.70, 88.0
2019/05/02 19:05:00.0,0.270, 7.70, 87.0
2019/05/02 19:10:00.0,0.270, 7.70, 88.0
2019/05/02 19:15:00.0,0.270, 7.70, 87.0
2019/05/02 19:20:00.0,0.276, 7.70, 87.0
2019/05/02 19:25:00.0,0.270, 7.60, 87.0
2019/05/02 19:30:00.0,0.270, 7.60, 87.0
2019/05/02 19:35:00.0,0.276, 7.60, 87.0
2019/05/02 19:40:00.0,0.270, 7.60, 87.0
2019/05/02 19:45:00.0,0.270, 7.60, 87.0
2019/05/02 19:50:00.0,0.270, 7.50, 87.0
2019/05/02 19:55:00.0,0.270, 7.50, 87.0
2019/05/02 20:00:00.0,0.270, 7.50, 87.0
2019/05/02 20:05:00.0,0.270, 7.50, 87.0
2019/05/02 20:10:00.0,0.270, 7.40, 87.0
2019/05/02 20:15:00.0,0.276, 7.40, 87.0
2019/05/02 20:20:00.0,0.276, 7.40, 87.0
2019/05/02 20:25:00.0,0.276, 7.40, 87.0
2019/05/02 20:30:00.0,0.276, 7.30, 87.0
2019/05/02 20:35:00.0,0.270, 7.30, 87.0
2019/05/02 20:40:00.0,0.276, 7.30, 87.0
2019/05/02 20:45:00.0,0.270, 7.20, 87.0
2019/05/02 20:50:00.0,0.270, 7.20, 86.0
2019/05/02 20:55:00.0,0.270, 7.20, 86.0
2019/05/02 21:00:00.0,0.270, 7.20, 86.0
2019/05/02 21:05:00.0,0.270, 7.20, 86.0
2019/05/02 21:10:00.0,0.270, 7.10, 86.0
2019/05/02 21:15:00.0,0.270, 7.10, 86.0
2019/05/02 21:20:00.0,0.270, 7.10, 86.0
2019/05/02 21:25:00.0,0.270, 7.10, 86.0
2019/05/02 21:30:00.0,0.270, 7.00, 86.0
2019/05/02 21:35:00.0,0.270, 7.00, 86.0
2019/05/02 21:40:00.0,0.270, 7.00, 86.0
2019/05/02 21:45:00.0,0.270, 7.00, 85.0
2019/05/02 21:50:00.0,0.270, 7.00, 85.0
2019/05/02 21:55:00.0,0.270, 6.90, 85.0
2019/05/02 22:00:00.0,0.270, 6.90, 86.0
2019/05/02 22:05:00.0,0.270, 6.90, 85.0
2019/05/02 22:10:00.0,0.270, 6.90, 85.0
2019/05/02 22:15:00.0,0.270, 6.80, 85.0
2019/05/02 22:20:00.0,0.270, 6.80, 85.0
2019/05/02 22:25:00.0,0.264, 6.80, 84.0
2019/05/02 22:30:00.0,0.264, 6.80, 85.0
2019/05/02 22:35:00.0,0.264, 6.70, 84.0
2019/05/02 22:40:00.0,0.264, 6.70, 84.0
2019/05/02 22:45:00.0,0.264, 6.70, 84.0
2019/05/02 22:50:00.0,0.264, 6.70, 84.0
2019/05/02 22:55:00.0,0.264, 6.70, 84.0
2019/05/02 23:00:00.0,0.264, 6.60, 84.0
2019/05/02 23:05:00.0,0.264, 6.60, 84.0
2019/05/02 23:10:00.0,0.264, 6.60, 84.0
2019/05/02 23:15:00.0,0.264, 6.60, 84.0
2019/05/02 23:20:00.0,0.264, 6.50, 84.0
2019/05/02 23:25:00.0,0.264, 6.50, 84.0
2019/05/02 23:30:00.0,0.264, 6.50, 84.0
2019/05/02 23:35:00.0,0.264, 6.50, 84.0
2019/05/02 23:40:00.0,0.258, 6.50, 84.0
2019/05/02 23:45:00.0,0.264, 6.40, 84.0
2019/05/02 23:50:00.0,0.264, 6.40, 84.0
2019/05/02 23:55:00.0,0.264, 6.40, 84.0
2019/05/03 00:00:00.0,0.258, 6.40, 84.0
2019/05/03 00:05:00.0,0.258, 6.40, 84.0
2019/05/03 00:10:00.0,0.258, 6.40, 84.0
2019/05/03 00:15:00.0,0.264, 6.30, 84.0
2019/05/03 00:20:00.0,0.258, 6.30, 83.0
2019/05/03 00:25:00.0,0.258, 6.30, 83.0
2019/05/03 00:30:00.0,0.258, 6.30, 84.0
2019/05/03 00:35:00.0,0.258, 6.30, 83.0
2019/05/03 00:40:00.0,0.258, 6.30, 83.0
2019/05/03 00:45:00.0,0.258, 6.20, 83.0
2019/05/03 00:50:00.0,0.258, 6.20, 83.0
2019/05/03 00:55:00.0,0.258, 6.20, 83.0
2019/05/03 01:00:00.0,0.258, 6.20, 83.0
2019/05/03 01:05:00.0,0.258, 6.20, 83.0
2019/05/03 01:10:00.0,0.258, 6.20, 83.0
2019/05/03 01:15:00.0,0.258, 6.20, 83.0
2019/05/03 01:20:00.0,0.258, 6.20, 83.0
2019/05/03 01:25:00.0,0.258, 6.10, 83.0
2019/05/03 01:30:00.0,0.258, 6.10, 83.0
2019/05/03 01:35:00.0,0.258, 6.10, 83.0
2019/05/03 01:40:00.0,0.258, 6.10, 82.0
2019/05/03 01:45:00.0,0.258, 6.10, 83.0
2019/05/03 01:50:00.0,0.258, 6.10, 82.0
2019/05/03 01:55:00.0,0.264, 6.10, 83.0
2019/05/03 02:00:00.0,0.264, 6.10, 82.0
2019/05/03 02:05:00.0,0.264, 6.10, 82.0
2019/05/03 02:10:00.0,0.264, 6.10, 82.0
2019/05/03 02:15:00.0,0.264, 6.10, 83.0
2019/05/03 02:20:00.0,0.264, 6.10, 82.0
2019/05/03 02:25:00.0,0.264, 6.10, 83.0
2019/05/03 02:30:00.0,0.264, 6.10, 82.0
2019/05/03 02:35:00.0,0.258, 6.10, 83.0
2019/05/03 02:40:00.0,0.264, 6.10, 83.0
2019/05/03 02:45:00.0,0.258, 6.10, 83.0
2019/05/03 02:50:00.0,0.264, 6.10, 83.0
2019/05/03 02:55:00.0,0.258, 6.10, 83.0
2019/05/03 03:00:00.0,0.258, 6.10, 83.0
2019/05/03 03:05:00.0,0.258, 6.10, 83.0
2019/05/03 03:10:00.0,0.258, 6.10, 83.0
2019/05/03 03:15:00.0,0.258, 6.10, 83.0
2019/05/03 03:20:00.0,0.258, 6.20, 83.0
2019/05/03 03:25:00.0,0.264, 6.20, 83.0
2019/05/03 03:30:00.0,0.258, 6.20, 83.0
2019/05/03 03:35:00.0,0.258, 6.20, 83.0
2019/05/03 03:40:00.0,0.258, 6.20, 83.0
2019/05/03 03:45:00.0,0.258, 6.20, 83.0
2019/05/03 03:50:00.0,0.258, 6.20, 83.0
2019/05/03 03:55:00.0,0.258, 6.20, 83.0
2019/05/03 04:00:00.0,0.258, 6.20, 83.0
2019/05/03 04:05:00.0,0.264, 6.20, 83.0
2019/05/03 04:10:00.0,0.258, 6.20, 83.0
2019/05/03 04:15:00.0,0.258, 6.30, 83.0
2019/05/03 04:20:00.0,0.264, 6.30, 83.0
2019/05/03 04:25:00.0,0.258, 6.30, 83.0
2019/05/03 04:30:00.0,0.258, 6.30, 84.0
2019/05/03 04:35:00.0,0.258, 6.30, 84.0
2019/05/03 04:40:00.0,0.258, 6.30, 84.0
2019/05/03 04:45:00.0,0.258, 6.30, 84.0
2019/05/03 04:50:00.0,0.258, 6.30, 84.0
2019/05/03 04:55:00.0,0.258, 6.30, 84.0
2019/05/03 05:00:00.0,0.264, 6.30, 84.0
2019/05/03 05:05:00.0,0.264, 6.30, 84.0
2019/05/03 05:10:00.0,0.258, 6.30, 84.0
2019/05/03 05:15:00.0,0.258, 6.30, 84.0
2019/05/03 05:20:00.0,0.258, 6.30, 84.0
2019/05/03 05:25:00.0,0.258, 6.30, 84.0
2019/05/03 05:30:00.0,0.258, 6.30, 84.0
2019/05/03 05:35:00.0,0.264, 6.30, 84.0
2019/05/03 05:40:00.0,0.264, 6.30, 84.0
2019/05/03 05:45:00.0,0.264, 6.30, 84.0
2019/05/03 05:50:00.0,0.264, 6.30, 84.0
2019/05/03 05:55:00.0,0.270, 6.30, 84.0
2019/05/03 06:00:00.0,0.270, 6.30, 84.0
2019/05/03 06:05:00.0,0.270, 6.30, 84.0
2019/05/03 06:10:00.0,0.270, 6.30, 84.0
2019/05/03 06:15:00.0,0.270, 6.30, 84.0
2019/05/03 06:20:00.0,0.270, 6.30, 84.0
2019/05/03 06:25:00.0,0.270, 6.30, 84.0
2019/05/03 06:30:00.0,0.270, 6.20, 84.0
2019/05/03 06:35:00.0,0.276, 6.20, 83.0
2019/05/03 06:40:00.0,0.276, 6.20, 83.0
2019/05/03 06:45:00.0,0.276, 6.20, 84.0
2019/05/03 06:50:00.0,0.276, 6.20, 83.0
2019/05/03 06:55:00.0,0.276, 6.20, 83.0
2019/05/03 07:00:00.0,0.276, 6.20, 83.0
2019/05/03 07:05:00.0,0.282, 6.10, 83.0
2019/05/03 07:10:00.0,0.282, 6.10, 83.0
2019/05/03 07:15:00.0,0.282, 6.10, 83.0
2019/05/03 07:20:00.0,0.282, 6.10, 83.0
2019/05/03 07:25:00.0,0.282, 6.10, 83.0
2019/05/03 07:30:00.0,0.282, 6.10, 83.0
2019/05/03 07:35:00.0,0.282, 6.10, 83.0
2019/05/03 07:40:00.0,0.282, 6.10, 83.0
2019/05/03 07:45:00.0,0.282, 6.10, 83.0
2019/05/03 07:50:00.0,0.282, 6.10, 83.0
2019/05/03 07:55:00.0,0.282, 6.10, 83.0
2019/05/03 08:00:00.0,0.282, 6.10, 83.0
2019/05/03 08:05:00.0,0.282, 6.10, 83.0
2019/05/03 08:10:00.0,0.282, 6.10, 83.0
2019/05/03 08:15:00.0,0.282, 6.10, 83.0
2019/05/03 08:20:00.0,0.282, 6.00, 83.0
2019/05/03 08:25:00.0,0.282, 6.00, 83.0
2019/05/03 08:30:00.0,0.282, 6.00, 83.0
2019/05/03 08:35:00.0,0.282, 6.00, 83.0
2019/05/03 08:40:00.0,0.282, 6.00, 83.0
2019/05/03 08:45:00.0,0.282, 6.00, 83.0
2019/05/03 08:50:00.0,0.288, 6.00, 83.0
2019/05/03 08:55:00.0,0.288, 6.00, 83.0
2019/05/03 09:00:00.0,0.288, 6.00, 83.0
2019/05/03 09:05:00.0,0.288, 6.00, 83.0
2019/05/03 09:10:00.0,0.288, 6.00, 83.0
2019/05/03 09:15:00.0,0.288, 6.00, 83.0
2019/05/03 09:20:00.0,0.288, 6.00, 83.0
2019/05/03 09:25:00.0,0.288, 6.00, 83.0
